title,rate
she_is working hard steps or touch achay hainbut i_think ziadah show_off ho_rhi thi no se and nutmeg fake hi hai because the defender let her do the skillwarna wo punjabi mai kehty_hain chukk kai marna cii pc nu dps no hate ! she_is good,1
is player ko check_karo p kitna_acha khelti p,1
she_is still in our hearta ? allah_pak jannatul firdos me ala maqam ata frmae aameen,1
ali_rajwana mein bhi die harted fan_hon mahira kaor din mein on sy zaroor milon ga,1
make_up ka kamal he sab,1
ve nakhra gori da shawa !_! ! the ending thou soo funny_n cute hai na,1
haan beauty tu hai casual bhi aur style bhi,1
aap ki izzat iss say zyaada banaa ee hai allah nay,1
sabar karo aur parho,1
ghufrana ishraq ya humhara status hay love burger,1
oh_my god sahi raaste pe chal_rahe ho d_? psd_? ps,1
muft muft sekha,1
buhut khob,1
kash hm son kr thora_sa soch lene yakin sab achcha ho_jae ga,1
bohat_aala baat bilkul_sahi kaha,1
aik aik_lafz kamal ka bola hai,1
bohat_aala,1
bahoot khub,1
bahut_achi bat hai thanks,1
buht khoob bemsal,1
bohat_khub,1
boht_acha,1
belkul sahe lajawb,1
bohat_achi batein hein,1
bohot he umda,1
great bilkul_sahi bat hai,1
kundi sab app bi zaroor parna,1
mashaallah yeh naseehat bhot_achi h amal krne m liye,1
allah sub_ko hidayat_day,1
beshak is me koye shake nahe he,1
wah mere bhen wah,1
bohat bohat bohat_khub,1
beshak sahi_kaha janab,1
shubhanallah beshak,1
bohat_acha,1
zabardast lesson,1
maza_aa ga,1
wah dost wah_kya bat kihe,1
apki aawaz bahot achi_h bhai,1
bahut_achi bat bola hai masha_allah,1
great batay hain yarr,1
bahot acha kalam,1
bhat achi batay han,1
zabardast bhai_jan allah_pak apko sada khush rakhe ameeen sumameen,1
mashallha salamat rhe aap,1
yeh urdu muslim songkithna acha haipls share,1
achi_bat h smjny wali,1
bhout umda,1
wha kya_baat hai,1
ye ghalib_sahab ka mastana pana lag_raha he !,1
sabar kejeay likhnay wala maon_sy ziyada_piyar karta_hay,1
or jisney likhi h wo to_maon sy b ziada_pyar krny_wala h,1
beshak_allah maaon_sy ziada pyaar farmaty hain sabr kijeye,1
zabardast exceptional,1
meri taqdeer me massa allah ek v gham nhi haiq k mera taqdeer mera allah likhta hai jo beshak meri_maa se guna jada mohabbat krta_hai mujhse ya_allah tera lakh lakh sukar hai,1
allah_pak maaon se bhi ziada muhabbat farmata h apny banday se,1
allah to maaon_sy ziada_pyar krta_hy toba_kro,1
it_s wrong allah_pak p yaqeen rkho,1
belkul galat,1
ap ki taqdeer allah nay likhee wo he behtar janta hay k kis k_lea kua behtar haymaa ka apna muqam hay,1
nahi ye_galat he allah humen maa se b ziyada_piyar karte henso plz post soch k share karenthanx,1
kash meri maan zinda hoti,1
it_s wrong jis rab ne taqdeer lekhi wo mao se_zaida pyar_karta,1
allah maon say ziada_pyar krty hai,1
allah_pak maa s bhtr taqdeer likhta h,1
beshak maa zeyada_peyar karti hy awlad_se par allah is se gunaah zeyada_peyar karta_hy apny bando se kise ko kanta chuby to is k_badly b ajar deta_hy insan kia jany k kis baat my is k_lye behtari hy ye to mera sohna rab jany,1
ye post walda ki_azmat ma to right hebut dosrey rukh par ye allah_pak ki_azmat ko challenge ki munadi hekyn k pori_duniya k insan otha loun ma se koi neek koi bad koi muslim koi gair muslim jub_k her bundey k walida apni her olad ko good dekhna chahti he chahey wo bad ho ya k neek chahey qatil ho zani ho sharabi ho lekin phr bi ye_mamla essa he k pal ma eman chala jay_ga so essi post se avoid kiya jay,1
wrongjis na taqdeer likhi ha wo maaaon sa ziyda pyar_karta ha,1
bilkul_theek kaha,1
ak achi_baat logono tak pohnchne ka shokryeajazak allah kheer,1
bilkul theak likha ha je allah_pak sb ko amal_karna ke tufek da,1
beshak_allah humein hidayat atta_farmay ameen,1
meri ankhon m pani aa_gia,1
allah_pak har bache par maa_bap ka saiye hamesha_salamt rakhe_ameen,1
yallah sb ko_hidayat day_ameen,1
allah_pak hr dil ko yahi jzba ata karey_ameen,1
wah_ji wah,1
allah ka_inaam hei orat ko buhat bardash de hei,1
w slam subah bakhair jumma_mubarak,1
walikum as salambesahakap ko bhi jumma_mubarak,1
nasar kazmi was a_great poat,1
bhot aala,1
behad khoob muhabat se hi ye dunya rangin hai,1
kuch new post karo yaar wahi ghisa pita sher,1
ye hi to mohabt h,1
jis na pyar kiya us ka pass sakoon ni baki ka pass_hay,1
wah bahut khob,1
marjan tum kaha sy laty_ho ya lafaz jo bi lkty ho kamal karty ho,1
wah la jawab nice,1
bahut khoob,1
very_good yeh asi k qabil hai lanti larki,1
pak zindabaaab,1
afghani ya din_pehly ya masoom logon pr afghan army or neto or amrici jangi jahazon ne bumbari ki ya log shaheed hoeus waqt tujhy tera afganistan yad nhi ayanend ki goli ly_kr soe hoe thayallah un logon_ko janat ul firdos mein jaga_ata farmae or tum jaisy logo_ko allah_hidayat dy or haan_tum urdo mein cmt kia isliye urdo likh rha_hon takeh pora pakistan mera cmt parh ly or haan_tum ny eduction pakistan se ki hy isliye_ab mein tujhy kia bolonbus tum_khod hi_samjh lyjo her pakistani tum_logon ko bolty hein tum_khod hi_samjh jao,1
newscaster bhai practice ker k aya kro lgta_hy nawaz_shareef tqreer krr rha_hy r page bhol gya hy,1
good afridi ham tumare sath ha,1
kya pti member ka_nam niazi balla aur member wikkat kiya ye izzat hei pinki parti mein ek doosray ki,1
good_news ha,1
allah in zalmow say pakistan ko mahfooz rakh,1
hajh py harm pak ky ooper hely copter goomty hn ap kesy bol_rhy ho mumkin nhi yhan hajh ky doran msalsal hely coptroon sy sb jga ki_nigrani hoti_hai khana kaba py bi,1
pti m ja kar mna naak ho_gaya ab jannat mile_gi hahhah,1
khan is_great,1
lala all_the pakistani nation with_u pak_army zindabad,1
afridii s our national hero nd we_all pakistan people with shahid afridii especially pathan,1
aik aadmi zaroor boley ga afridi ki support meinwo hei pervez_musharraf,1
lala_is great_man and lion,1
khamosh is liye haine k agar kuch boline gey india se kaam nahi miley_ga,1
afridi bahi inshallah wo din dor nahikashmir azad hoga,1
lala_is great_man,1
lala_great man,1
afridi good,1
lala_great men,1
love lala,1
proud_of you_lala,1
we_love you_lala,1
well don afridi i_am proud_of you good_luck,1
lala_is great_man so_sweet,1
great comrades,1
hahahah_bht achy,1
good man,1
yr pora tabar hi choor ha ye tu m_n samgha kh nawaz or chota dawn hi crupt han,1
rangeen mazaj pirni,1
bus kar yar ye kia isue banaya,1
great lala,1
lion of_pakistan love_u lala,1
afidi is international hero,1
good lala,1
afridi is super man salam moona lala,1
shabas bsut achi_bat he or bra faida hu ga,1
we_are proud_of u nawaz sharifyou are pride_of cror pakistanis,1
dosra salman taseer isko b koi qadri chayay,1
great g,1
agar pak me ye waqia howa hota tu us bachy ka mizar bi_ban jana_tha aur_usi din sey earning bi start ho jani thi quran kehta_hy k shaeed allah k_pas zinda hen magar tum ko iska shaeoor nahi hy,1
wo log jo kehty thy ghazi_mumtaz qadri ny guly lga lia tha apny bap ko ambulance main shaheed hony k bad wo kia ub es ko b jhootha kahin gy,1
subhan_allah beshak_allah ho akbar mashallah subhan_allah,1
ya shaheed hy ar ap hans rahy toba,1
tujhe_pata ha me q hans raha ho ye jis k bat kar_raha ha vo sal porani bat_ha aur ye abi qundooz k accident k_sath ye munsalik raha ha,1
beshak shaheed zinda hain,1
zabardastdera maza ba oki,1
masoom bachyaor bary_bary dehshtgard b aye thy,1
ye subai hukumat_nay banaya hai nawaz_sharif nay nahi,1
desigen nahi soch badly,1
bhai flag acha ha or kuch mat lgna,1
na_samjo ge tau mit jaao ge a afghanistan waalotumhari daastan tak b na ho_gi daastano mn this incident is a_great tragedy for_all muslims n human being we_do spt all good efforts by afghan to react,1
oo bhai afghan sadar america ka ha kabhi muslim keliye kaam ni krega,1
kese milega masoom bachon_ko insaf yahan ka sadat katputhli firon ka ha_mara america ne ha,1
wah begharat,1
good nwes,1
good geftr krdo,1
jin countries ki government burri or_corrupt ho unki yeh essi terha faida_uthatay hain,1
congratulations islamabad united champion k,1
khair_mubarak ap ko bhi mubarak,1
cute masoom,1
wah_g wah,1
asif momin hakir nahi fakir hai mera sabr us ny sameta hai,-1
phely jaa kr naha ky ao phr mazi ko khechna,-1
ye to bilkul thk kaha aur hamra km hi dushmano_ko jalana h,-1
dukh hi dukh zindhge mein,-1
or ya assa he hotta hajassya khamosh samander key lahryain jb utthyee hain to pir sub_kuch bahaa kr_lya jathyee hainso be care full,-1
twadi bahan noo ln waday police waliyaan dee noo yaar dil kar_raha hai sab police_station ko bomb say uraa dey banda laanat hai aisay_qanoon per jo logoon_ko tuhafaz deinay ki bajhaye inhein hi zaleel karay aur laanat hai aisay_qanoon bananay waloon per bhi jinhoon nay_apnay jaisay begairat corrupt loag barti kiye howay hain,-1
d agree main be sth hun in zalmu ko khatam karny_main allah azab bhjy in_pay mar jay dafa_ho jay,-1
ghareeb insan par_badmashi karty ho aoo mujh_par badmashi karo phir dekhta_hon tum_logon ka sar kahin aur bazo kahin aor taang kahin aur se mily_gi main ayse police_walon ke dant moo hadiyan torr chuka_hon,-1
asay police_walo ki_waja se pura pakistan badnam hota hayplz ig police thake action against this poileman kindly we_all of looking just your side plz,-1
sindh_police twadi pain da phudaaa gashtiii k bachyyy kabhiii lahorii bndyy sy phadda dal bond par deniii in painchod sindh_police ki name khrab ker k rakha pakistan police in maa e yawoo ki_wajah se sub police waloo ko_zalil honaa parhtaa h zardari ki bond per firee maro teechod k,-1
pakistan tabah_ho gya hai in_politicians or_corrupt loghon ki_waja sy,-1
kia hogya hy police ko pagal_pagal police m bharte horhy hen jahil_log allah asy_logo kabhi na bakhshydy,-1
nawaz_sharif ko_pakro harimi police_walo tum_logon ki again maa me_land marey ye adnan,-1
in police_walon ka maa me_land maron bhenchod haram khuro tum sab corept police_walon ki bhen me_land maro kutty harami ghaliz police foke you,-1
police_wala ki akhairee waqt ay_how hey moth any_wali hey in_pay allah azab nazal kary in_pay faroon ka roop in_pay ay_how hy laaaaa antiiiiiiii duniya k sub bary yahe,-1
police per lanat qasem say en ke ma ko pouch lo in ka bab koi or ho_ga harame ke ulad ha aysy police_walay lanat,-1
mary khyal sy to police ma jo jo b galt_ha in ko in i ohdon sy hata dyna chahiya or sazza dani cuahiya,-1
ma_am ko coda kro in police_walo ki salay kuttay ki olad madar chod badmash bnty hn fuck police,-1
mere sat bhi_buhat batamize kare thi police_wale nay mujhe kamzor samjh k jahil hote hay police_wale jaha bhi dekho kisy k_sat najais kar_rahe hay waha pore awam mil_kar mare inko,-1
bherwe tujhe apni poetry ki pari ha yahan mulk ki ma chud rahi ha gandu,-1
police ka mehkma he khatm kar_dena chaheyakia faida asi police kajo logun_ko ka jeena_haram kar day,-1
sings police sharm_karo,-1
allah pe chorde bhai allah inse hisab lega firon ki oladon se,-1
lanat hmari forces par,-1
lanth b kam hai in police_walo pr,-1
ye kafar he polis waly,-1
bagerat police,-1
allah aisy_police walo_ko tabbah kray gandy ghtya log,-1
zalimpolice waly,-1
allah gharq kare police_walon ko,-1
laklanat zardari teri zindage de kute deaputra,-1
lanat_ha aisy_police walon_py allah k azab sy daro begairto,-1
lanat hy police_walo py d,-1
bada julam hua dps janwar kahi ke,-1
allah garat kry_ga anko bechry k ku aisa kia,-1
kya h yar ketna masoom banda h_y lanat police par,-1
police_walo gharit ki goli kao,-1
majboriyun ka_sahara le kr chor jany waly aksar bewafa hoty_hain,-1
seemo rulaa dyaaa,-1
ac baat nh h tum badal_gaye ho,-1
kon_c kitab sa merwi ha ya_bt,-1
mar doo goli aus ashiq ka jo aap ka na howa kabi,-1
donwo lanti,-1
come ontuhadee phuphee lugdee see,-1
good_news kanjr mar_gai,-1
sary ik hi thali k chatty batty hin,-1
double standards imran shb ap bhi drama apki party bhi elites or lootu sy bhry hui or sry hi hy elites chy ju bhi hu nawaz_zardari sb hi international or national establishments or powers lty hy jsy chy power my ju bhi hu or is mulk my bhi adhy sy_zada elites hy,-1
go gadar go,-1
topi dram party,-1
n ki maut_ki wajah khuwab aawar goliyon ka ziyada doze tha,-1
doctors aur research karne_walon ne khudkushi ka bhi imkaan bataya,-1
tahum ghar ka_mahaul is kharafaat ki_ijazat nahi deta_tha isi_liye attaullah_esakhelvi chup chup_kar gaate lekin baat chupi na rahi aur jab khuli to sirf ghar_walon ne he nahi khandaan ke logon ne bhi gaane bajane wale ataullah_niazi ko tanbee ki aur singing tark karne ke_liye kaha,-1
lekin ataullah ne singing chorne_ke bajae mianwali he chor_diya,-1
is ke_bad nagar nagar ki khaak chaante rahe,-1
aise mein logon ke narva sulook aur halaat o waqeaat ki be rehmi ne in ki_awaaz mein jo dard paida kiya,-1
singing se_talluq rakhne_wale gharano ne ataullah ki singing ko mauseeqi ke_sath narwa sulook se tabeer kiya,-1
in ki_mehfilon mein ataullah_niazi ki_gaeyki ke_liye koi gunjaish nahi thi,-1
ataullah_niazi ko sunne_walon ko zehni taur_par pasmandah nakhuwandah aur mauseeqi ka aamiyana zauq_rakhne wala samjha_jata tha,-1
pazeerai to khoob mili_lekin ghar_walon ka rawaiyya na badla,-1
kyun_ke ghar_walon ka_khayal tha ke singer_ban kar_attaullah esakhelvi ne niaziyon ka_naam dubo diya hai,-1
yeh sunn_kar attaullah_esakhelvi kapre jhaar ke yeh_kehte hue uth khare ho_gae ke a apne_ghar rakho niazi mai aaj to esakhelvi aan a aur is_tarah ataullah_niazi se esakhelvi ho_gae,-1
pakistani showbiz world mein bushra_ansari se_ziyada bharpor aur taweel_career kisi ke_hisse mein nahi_aaya,-1
jahan_tak pohanchne ka koi tasawwur bhi nahi kar_sakta,-1
wo karachi mein peyda hui,-1
ye dekh kr mjhe tu kyun yaad ayi dd,-1
agr ata hai to nach len d vexe hi zehreely_hen or_izafa hjae ga zehreely pan me d,-1
nhi_aata mujhe jao maro d,-1
maren ap d zrurt apko hai d or mjhy_b,-1
mujhea zarurat hain tum maro ples i_ll provide you the zehr required d,-1
khud jo itny zehreely_hen ap exe mar jae gy axani xe d jaiye na plz marjaiye dafa,-1
toh_iska matlab aap bhi semsem zehreeli as me waaaow ! d,-1
zehreely ap hen xochna apko hai d ap nikammy_hen ik pr ye chota xa kam xochny ka to ap kr hi xkty hen apny guthno pe_zor de k d,-1
aapka dimagh apkea guthno mey hai d,-1
nae apka hai ghor xe dekhiye apny guthnon ko vahi hga dhundiye dhundiye d oh wait ! demgh hga to mily_ga na d,-1
khopri hai apky pax d uzmy bhuxa bhara hga demg nae d,-1
tc apky mun xe exe alfax achy nae lgty dd,-1
hahahahahamain ap bilkul_pasand nahi aye_d,-1
hahaha hamenbhi bilkul_pasand nhe aye p,-1
viikkkaaassssss ap hamain bilkul pasnd nahi aye_d,-1
mily h kb apd,-1
yess i knw sahi yaad dilaya haha per safai_k liye bhi wohi chaiye jiski_waja se kachra_bhara hua hy dimag mei dd,-1
issi brush say daant saaf kerain tu zihan bhi saaf ho gaa,-1
aur photoshoot walay jungle ki bhi ! v,-1
iss page ki posts dekh k tuu q yaad_aa jati hae mujhy /,-1
ap tw jesi bari naik parveen hein dd,-1
d ap k suhbat n bigara h,-1
bus brri ki qadar nae apko,-1
chuta zahen,-1
har khoish pa dam niklyapka ya apki saas kad ?,-1
sas na hona quality h dnandy na hona best qualty ddddddd,-1
kch_nai her aik ki yehe khuwaish ha,-1
tera hu ulta hasaab ha,-1
paysay ki lalich to mard aur aurat dono mai hy ameer mard sy shadi har larki ka khawab hota_hy aur ameer baap ki_beti sy shadi har mard ki_khwahish hoti hy_haqeeqat mai hamara maashra kisi aur ki kamai hui dolat ka bohot shoqeen hy !_! !,-1
khabees is a gold digger i_have always thought about it_and today she has proved itd,-1
phr kawarii he mrnaa,-1
hanya khan uff itnee bagaawt,-1
jaaari hai aur lagta_hai marte dum_tak rahe giddd,-1
aur jin ko kismet sa hi milain tuuuuaiso ko daikh_k jalna walo_ko khabees_orat bolta haind ?_psd ?_psd ?_psd ?_ps,-1
chye_pesa haram ka ho_ikhlaq aur_seerat ki_baatein books_mein achi_lagti hai,-1
dfm dd tmhary jeju ki bat ho_rhi th dhan bs mjhe na double daikhna dd single e maar_do mjhy d,-1
haww rakh_lena mtlb d apna kr k e milwana tm_sy u_know mard zaat ka koi aitbar ni d,-1
iqra arooj hashmi chye_pesa haram ka ho_ikhlaq aur_seerat ki_baatein books_mein achi_lagti hai,-1
then go to hell uthaati nhe hu kisi k bhaaaiii d,-1
uthana bhi maat aur ghizjaogi,-1
allah_maaf kre,-1
